name	doi	citation	img_path	research_snippet
rgbif	10.1111/nph.13856	Janssens, S. B., Vandelook, F., De Langhe, E., Verstraete, B., Smets, E., Vandenhouwe, I., & Swennen, R. (2016). Evolutionary dynamics and biogeography of Musaceae reveal a correlation between the diversification of the banana family and the geological and climatic history of Southeast Asia. New Phytol, 210(4), 1453–1465. <https://doi.org/10.1111/nph.13856>	NA	NA
ropensci	10.1111/1755-0998.12558	Kamvar, Z. N., López-Uribe, M. M., Coughlan, S., Grünwald, N. J., Lapp, H., & Manel, S. (2016). Developing educational resources for population genetics in R: an open and collaborative approach. Mol Ecol Resour. [https://doi.org/10.1111/1755-0998.12558](https://doi.org/10.1111/1755-0998.12558)	NA	NA
ropensci	NA	Kraker, P., Kittel, C., & Enkhbayar, A. (2016). Open Knowledge Maps: Creating a Visual Interface to the World’s Scientific Knowledge Based on Natural Language Processing. Journal for Library Culture, 4(2), 98-103. <http://0277.ch/ojs/index.php/cdrs_0277/article/view/157>	NA	NA
gender	NA	Ladam, C., Harden, J. J., & Windett, J. H. (2016). Does the Election of a Female Governor Influence Women’s Political Ambition? <https://www.princeton.edu/csdp/events/Harden%2010062016/Harden-10062016.pdf>	NA	NA
rcrossref	10.6087/kcse.75	Lammey, R. (2016). Using the Crossref Metadata API to explore publisher content. Sci Ed, 3(2), 109–111. <https://doi.org/10.6087/kcse.75>	NA	NA
ropensci	10.6087/kcse.75	Lammey, R. (2016). Using the Crossref Metadata API to explore publisher content. Sci Ed, 3(2), 109–111. <https://doi.org/10.6087/kcse.75>	NA	NA
ropensci	NA	Lane, R. J. (2016). Revisiting Open Source Software Development Models for Community-Based Digital Humanities Research Generation. Scholarly and Research Communication, 7(2). Chicago <http://src-online.ca/index.php/src/article/view/254>	NA	NA
taxize	10.1126/science.aaf8957	Liang, J., Crowther, T. W., Picard, N., Wiser, S., Zhou, M., Alberti, G., et al. (2016). Positive biodiversity-productivity relationship predominant in global forests. Science, 354(6309), aaf8957–aaf8957. <https://doi.org/10.1126/science.aaf8957>	NA	NA
ropensci	10.1111/jors.12293	Lovelace, R. (2016).  The Data Revolution: Big Data, Open Data, Data Infrastructures and Their Consequences. Journal of Regional Science, 56(4), 722–723. <https://doi.org/10.1111/jors.12293>	NA	NA
stplanr	NA	Lovelace, R., Goodman, A., Aldred, R., Berkoff, N., Abbas, A., & Woodcock, J. (2015). The Propensity to Cycle Tool: An open source online system for sustainable transport planning. arXiv preprint arXiv:1509.04425 <http://arxiv.org/abs/1509.04425>	NA	NA
ropensci	NA	MacDonald, A. A. M. (2016). Abiotic and biotic factors creating variation among bromeliad communities (Doctoral dissertation, University of British Columbia). <https://open.library.ubc.ca/cIRcle/collections/ubctheses/24/items/1.0308741>	NA	NA
rAltmetric	10.1177/0886260516657914	Madden, K., Evaniew, N., Scott, T., Domazetoska, E., Dosanjh, P., Li, C. S., … Sprague, S. (2016). Knowledge Dissemination of Intimate Partner Violence Intervention Studies Measured Using Alternative Metrics Results From a Scoping Review. Journal of Interpersonal Violence. <https://doi.org/10.1177/0886260516657914>	NA	NA
plotly	10.1101/070144	Meyer, A. G. (2016). Analysis of infection biomarkers within a Bayesian framework reveals their role in pneumococcal pneumonia diagnosis in HIV patients. <https://doi.org/10.1101/070144>	NA	NA
rotl	10.1111/2041-210x.12593	Michonneau, F., Brown, J. W., & Winter, D. J. (2016). rotl: an R package to interact with the Open Tree of Life data. Methods in Ecology and Evolution. <https://doi.org/10.1111/2041-210x.12593>	NA	NA
traits	10.1111/2041-210x.12593	Michonneau, F., Brown, J. W., & Winter, D. J. (2016). rotl: an R package to interact with the Open Tree of Life data. Methods in Ecology and Evolution. <https://doi.org/10.1111/2041-210x.12593>	NA	NA
gender	10.1371/journal.pone.0165367	Mihaljević-Brandt, H., Santamaría, L., & Tullney, M. (2016). The Effect of Gender in the Publication Patterns in Mathematics. PLOS ONE, 11(10), e0165367. <https://doi.org/10.1371/journal.pone.0165367>	NA	NA
taxize	10.1007/s00468-016-1442-1	Nath, C. D., Munoz, F., Pélissier, R., Burslem, D. F. R. P., & Muthusankar, G. (2016). Growth rings in tropical trees: role of functional traits, environment, and phylogeny. Trees. <https://doi.org/10.1007/s00468-016-1442-1>	NA	NA
taxize	10.1111/2041-210x.12600	Niedballa, J., Sollmann, R., Courtiol, A., & Wilting, A. (2016). camtrapR: an R package for efficient camera trap data management. Methods in Ecology and Evolution. <https://doi.org/10.1111/2041-210x.12600>	NA	NA
ropensci	NA	O'Neill, Jill (2016) NISO Recommended Practice: Outputs of the Alternative Assessment Metrics Project. Collaborative Librarianship: Vol. 8: Iss. 3, Article 4. <http://digitalcommons.du.edu/collaborativelibrarianship/vol8/iss3/4>	NA	NA
ropensci	10.3201/eid2108.141156	Olson, S. H., Benedum, C. M., Mekaru, S. R., Preston, N. D., Mazet, J. A. K., Joly, D. O., & Brownstein, J. S. (2015). Drivers of Emerging Infectious Disease Events as a Framework for Digital Detection. Emerging Infectious Diseases, 21(8), 1285–1292. <https://doi.org/10.3201/eid2108.141156>	NA	NA
ropensci	10.1016/j.enpol.2016.11.046	Pfenninger, S., DeCarolis, J., Hirth, L., Quoilin, S., & Staffell, I. (2017). The importance of open data and software: Is energy research lagging behind? Energy Policy, 101, 211–215. <https://doi.org/10.1016/j.enpol.2016.11.046>	NA	NA
webchem	10.1016/j.jmgm.2016.07.008	Pirhadi, S., Sunseri, J., & Koes, D. R. (2016). Open Source Molecular Modeling. Journal of Molecular Graphics and Modelling. <https://doi.org/10.1016/j.jmgm.2016.07.008>	NA	NA
rgbif	10.1186/s12862-016-0752-7	Sanyal, A., & Decocq, G. (2016). Adaptive evolution of seed oil content in angiosperms: accounting for the global patterns of seed oils. BMC Evolutionary Biology, 16(1). <https://doi.org/10.1186/s12862-016-0752-7>	NA	NA
taxize	10.1101/065425	Sclavi, B., & Herrick, J. (2016). Genome size variation and species diversity in salamander families. <https://doi.org/10.1101/065425>	NA	NA
RSelenium	NA	Silva, D., Meireles, F. (2015). Ciência Política na era do Big Data: automação na coleta de dados digitais. Politica Hoje, v.2, (pp. 87-102) <https://github.com/meirelesff/meirelesff.github.io/raw/master/files/bigdata2016.pdf>	NA	NA
pangaear	NA	Simpson, Gavin. 2016. Pangaea and R and open palaeo data. <http://www.fromthebottomoftheheap.net/2016/12/16/pangaea-r-open-palaeo-data/>	NA	NA
paleobioDB	10.1016/j.ympev.2016.09.017	Springer, M. S., Emerling, C. A., Meredith, R. W., Janečka, J. E., Eizirik, E., & Murphy, W. J. (2016). Waking the undead: implications of a soft explosive model for the timing of placental mammal diversification. Molecular Phylogenetics and Evolution. <https://doi.org/10.1016/j.ympev.2016.09.017>	NA	NA
geonames	NA	Ummel, K. (2012). CARMA revisited: an updated database of carbon dioxide emissions from power plants worldwide. Center for Global Development Working Paper, (304). <http://www.cgdev.org/publication/carma-revisited-updated-database-carbon-dioxide-emissions-power-plants-worldwide-working>	NA	NA
taxize	10.1111/evo.13012	Vincze, O. (2016). Light enough to travel or wise enough to stay? Brain size evolution and migratory behaviour in birds. Evolution. <https://doi.org/10.1111/evo.13012>	NA	NA
taxize	10.1111/jvs.12432	Wagner, V. (2016). A review of software tools for spell-checking taxon names in vegetation databases. Journal of Vegetation Science. <https://doi.org/10.1111/jvs.12432>	NA	NA
gender	NA	Wais, Kamil. 2016. Gender Prediction Methods Based on First Names with genderizeR. R JOURNAL 8.1, 17-37. <https://journal.r-project.org/archive/accepted/wais.pdf>	NA	NA
USABoundaries	10.1007/s40980-016-0029-1	Walker, K. E. (2016). Tools for Interactive Visualization of Global Demographic Concepts in R. Spatial Demography, 4(3), 207–220. <https://doi.org/10.1007/s40980-016-0029-1>	NA	NA
plotly	NA	Walker, Kyle. (in press). tigris: An R Package to Access and Work with Geographic Data from the US Census Bureau. <https://journal.r-project.org/archive/accepted/walker.pdf>	NA	NA
taxize	10.1093/aob/mcw118	Weber, M. G., Porturas, L. D., & Taylor, S. A. (2016). Foliar nectar enhances plant–mite mutualisms: the effect of leaf sugar on the control of powdery mildew by domatia-inhabiting mites. Annals of Botany, mcw118. <https://doi.org/10.1093/aob/mcw118>	NA	NA
rfigshare	NA	Winslow, L. A., Chamberlain, S., Appling, A. P., & Read, J. S. sbtools: A Package Connecting R to Cloud-based Data for Collaborative Online Research. <https://journal.r-project.org/archive/2016-1/winslow-chamberlain-appling-etal.pdf>	NA	NA
ckanr	NA	Winslow, L. A., Chamberlain, S., Appling, A. P., & Read, J. S. sbtools: A Package Connecting R to Cloud-based Data for Collaborative Online Research. <https://journal.r-project.org/archive/2016-1/winslow-chamberlain-appling-etal.pdf>	NA	NA
taxize	10.1111/jvs.12419	Wiser, S. K. (2016). Achievements and challenges in the integration, reuse and synthesis of vegetation plot data. Journal of Vegetation Science. <https://doi.org/10.1111/jvs.12419>	NA	NA
traits	10.1111/gcbb.12420	LeBauer, D., Kooper, R., Mulrooney, P., Rohde, S., Wang, D., Long, S. P., & Dietze, M. C. (2017). BETYdb: a yield, trait, and ecosystem service database applied to second‐generation bioenergy feedstock production. GCB Bioenergy. <https://doi.org/10.1111/gcbb.12420>	NA	NA
geojsonio	NA	Nishida, Kan. 2017. Making Maps for Canada’s Provisions and Census Divisions in R. <https://blog.exploratory.io/making-maps-for-canadas-provisions-and-census-divisions-in-r-c189b88ccd8a#.gzi5khrh6>	NA	NA
rAltmetric	NA	Sonkkila, Tuja. 2017. Semi-automatic IT at work. <https://blogs.aalto.fi/suoritin/2017/01/02/impact/>	NA	NA
rgbif	10.3897/phytokeys.74.9723	Gilles, D., Zaiss, R., Blach-Overgaard, A., Catarino, L., Damen, T., Deblauwe, V., et al. (2016). RAINBIO: a mega-database of tropical African vascular plants distributions. PhytoKeys, 74, 1–18. <https://doi.org/10.3897/phytokeys.74.9723>	NA	NA
rgbif	10.1093/jxb/erw451	Lundgren, M. R., & Christin, P.-A. (2016). Despite phylogenetic effects, C3-C4 lineages bridge the ecological gap to C4 photosynthesis. Journal of Experimental Botany, erw451. <https://doi.org/10.1093/jxb/erw451>	NA	NA
taxize	10.1093/bib/bbw122	Galata, V., Backes, C., Laczny, C. C., Hemmrich-Stanisak, G., Li, H., Smoot, L., et al. (2016). Comparing genome versus proteome-based identification of clinical bacterial isolates. Briefings in Bioinformatics, bbw122. <https://doi.org/10.1093/bib/bbw122>	NA	NA
bold	10.1111/ecog.02623	Hassall, C., Owen, J., & Gilbert, F. (2016). Phenological shifts in hoverflies (Diptera: Syrphidae): linking measurement and mechanism. Ecography. <https://doi.org/10.1111/ecog.02623>	NA	NA
rentrez	10.1890/es14-00402.1	Hampton, S. E., Anderson, S. S., Bagby, S. C., Gries, C., Han, X., Hart, E. M., et al. (2015). The Tao of open science for ecology. Ecosphere, 6(7), art120. <https://doi.org/10.1890/es14-00402.1>	NA	NA
rentrez	10.1371/journal.pcbi.1003472	Nguyen, N. T., Zhang, X., Wu, C., Lange, R. A., Chilton, R. J., Lindsey, M. L., & Jin, Y.-F. (2014). Integrative Computational and Experimental Approaches to Establish a Post-Myocardial Infarction Knowledge Map. PLoS Computational Biology, 10(3), e1003472. <https://doi.org/10.1371/journal.pcbi.1003472>	NA	NA
rotl	10.1111/jfb.13195	Killen, S. S., Norin, T., & Halsey, L. G. (2016). Do method and species lifestyle affect measures of maximum metabolic rate in fishes? Journal of Fish Biology. <https://doi.org/10.1111/jfb.13195>	NA	NA
rotl	10.1038/sdata.2016.56	Estrada-Peña, A., & de la Fuente, J. (2016). Species interactions in occurrence data for a community of tick-transmitted pathogens. Scientific Data, 3, 160056. <https://doi.org/10.1038/sdata.2016.56>	NA	NA
fulltext	NA	Bauer, P. C., Barbera, P., & Munzert, S. (2016). The Quality of Citations: Towards Quantifying Qualitative Impact in Social Science Research. <https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2874549>	NA	NA
rcrossref	NA	Bauer, P. C., Barbera, P., & Munzert, S. (2016). The Quality of Citations: Towards Quantifying Qualitative Impact in Social Science Research. <https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2874549>	NA	NA
rsnps	10.1093/molbev/msw004	Mackinnon, M. J., Ndila, C., Uyoga, S., Macharia, A., Snow, R. W., Band, G., et al. (2016). Environmental Correlation Analysis for Genes Associated with Protection against Malaria. Molecular Biology and Evolution, 33(5), 1188–1204. <https://doi.org/10.1093/molbev/msw004>	NA	NA
rsnps	NA	Söderholm, S. (2016). The Complex Genetics of Multiple Sclerosis: A preliminary study of MS-associated SNPs prior to a larger genotyping project. <http://www.diva-portal.org/smash/record.jsf?pid=diva2%3A939390&dswid=-3564>	NA	NA
geonames	10.17713/ajs.v45i1.88	Kolb, J.-P. (2016). Visualizing GeoData with R. Austrian Journal of Statistics, 45(1), 45. <https://doi.org/10.17713/ajs.v45i1.88>	NA	NA
geonames	NA	Kevin Ummel. 2012. “CARMA Revisited: An Updated Database of Carbon Dioxide Emissions from Power Plants Worldwide.” CGD Working Paper 304. Washington, D.C.: Center for Global Development. <http://www.cgdev.org/content/publications/detail/1426429>	NA	NA
ropenaq	NA	Munkhbat, Oyungerel. 2017. Putting a magnifying glass on air pollution. The UB Post. <http://theubpost.mn/2017/01/12/putting-a-magnifying-glass-on-air-pollution>	NA	NA
taxize	NA	Lucas, T. C. (2016). The role of population structure and size in determining bat pathogen richness (Doctoral dissertation, UCL (University College London)). <http://discovery.ucl.ac.uk/1531925/>	NA	NA
rnoaa	NA	Rebecca Cain. (2015). NCDC API: an R Interface with many NOAA Data Sources. <http://spatialecology.weebly.com/r-code--data/34>	NA	NA
ropensci	10.1038/nj7638-563a	Baker, M. (2017). Scientific computing: Code alert. Nature, 541(7638), 563–565. <https://doi.org/10.1038/nj7638-563a>	NA	NA
brranching	10.1038/nature21027	Mayor, J. R., Sanders, N. J., Classen, A. T., Bardgett, R. D., Clément, J.-C., Fajardo, A., et al. (2017). Elevation alters ecosystem properties across temperate treelines globally. Nature, 542(7639), 91–95. <https://doi.org/10.1038/nature21027> 	NA	NA
taxize	NA	Szöcs, E. (2017). Statistical eco (-toxico) logy: improving the utilisation of data for environmental risk assessment (Doctoral dissertation, Dissertation, Landau, Universität Koblenz-Landau, Campus Landau, 2017). <https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=idn%3D1124465774>	NA	NA
taxize	10.1111/2041-210x.12753	Réjou-Méchain, M., Tanguy, A., Piponiot, C., Chave, J., & Hérault, B. (2017). BIOMASS: An R Package for estimating aboveground biomass and its uncertainty in tropical forests. Methods in Ecology and Evolution. <https://doi.org/10.1111/2041-210x.12753>	NA	NA
ropensci	NA	Puschmann, C., & Ausserhofer, J. (2017). Social Data APIs. <http://cbpuschmann.net/pubs/social_data_apis.pdf>	NA	NA
rerddap	10.1371/journal.pone.0172705	Shabangu, F. W., Yemane, D., Stafford, K. M., Ensor, P., & Findlay, K. P. (2017). Modelling the effects of environmental conditions on the acoustic occurrence and behaviour of Antarctic blue whales. PLOS ONE, 12(2), e0172705. <https://doi.org/10.1371/journal.pone.0172705>	NA	NA
rfishbase	10.1007/s10641-017-0584-3	Bezerra, L. A. V., Padial, A. A., Mariano, F. B., Garcez, D. S., & Sánchez-Botero, J. I. (2017). Fish diversity in tidepools: assembling effects of environmental heterogeneity. Environmental Biology of Fishes. <https://doi.org/10.1007/s10641-017-0584-3>	NA	NA
taxize	10.7717/peerj.3044	O’Donnell JL, Kelly RP, Shelton AO, Samhouri JF, Lowell NC, Williams GD. (2017) Spatial distribution of environmental DNA in a nearshore marine habitat. PeerJ 5:e3044 <https://doi.org/10.7717/peerj.3044>	NA	NA
taxize	10.1016/j.watres.2017.02.057	Mohiuddin, M. M., Salama, Y., Schellhorn, H. E., & Golding, G. B. (2017). Shotgun metagenomic sequencing reveals freshwater beach sands as reservoir of bacterial pathogens. Water Research. <https://doi.org/10.1016/j.watres.2017.02.057>	NA	NA
rgbif	10.1371/journal.pntd.0005420	Rai, K., Bhattarai, N. R., Vanaerschot, M., Imamura, H., Gebru, G., Khanal, B., … Van der Auwera, G. (2017). Single locus genotyping to track Leishmania donovani in the Indian subcontinent: Application in Nepal. PLOS Neglected Tropical Diseases, 11(3), e0005420. <https://doi.org/10.1371/journal.pntd.0005420>	NA	NA
rplos	NA	The WIPO Manual on Open Source Patent Analytics: Scientific Literature with Rplos, <https://wipo-analytics.github.io/scientific-literature-with-rplos.html>	NA	NA
plotly	NA	The WIPO Manual on Open Source Patent Analytics: Patent Analytics with Plotly, <https://wipo-analytics.github.io/patent-analytics-with-plotly.html>	NA	NA
rfishbase	NA	Allen, P. E., Barquero, M. D., Bermúdez, E., Calderón, J. C., Hilje, B., Pineda, W., ... & Chacón-Madrigal, E. (2017). Calling for more accurate information in aquarium trade: analysis of live-fish import permits in Costa Rica. Chicago <http://www.reabic.net/journals/mbi/2017/Accepted/MBI_2017_Allen_etal_correctedproof.pdf>	NA	NA
taxize	10.1371/journal.pone.0176343	Andruszkiewicz, E. A., Starks, H. A., Chavez, F. P., Sassoubre, L. M., Block, B. A., & Boehm, A. B. (2017). Biomonitoring of marine vertebrates in Monterey Bay using eDNA metabarcoding. PLOS ONE, 12(4), e0176343. <https://doi.org/10.1371/journal.pone.0176343>	NA	NA
